InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,Price,Region,GpuInfo,SpotPrice
2x-RTX_4090-128,RTX 4090,2,128,47.9765625,0.94,"Texas, US","{'Gpus': [{'Name': 'RTX 4090', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 49128}}], 'TotalGpuMemoryInMiB': 49128}",0.94
2x-RTX_6000Ada-128,RTX 6000Ada,2,128,95.9765625,1.80,"Texas, US","{'Gpus': [{'Name': 'RTX 6000Ada', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 98280}}], 'TotalGpuMemoryInMiB': 98280}",1.80
1x-H100_NVL-128,H100 NVL,1,128,93.583984375,3.20,", US","{'Gpus': [{'Name': 'H100 NVL', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 95830}}], 'TotalGpuMemoryInMiB': 95830}",3.20
4x-RTX_4090-96,RTX 4090,4,96,95.953125,1.12,"Hungary, HU","{'Gpus': [{'Name': 'RTX 4090', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 98256}}], 'TotalGpuMemoryInMiB': 98256}",1.12
4x-RTX_A4000-88,RTX A4000,4,88,63.96875,0.37,"Washington, US","{'Gpus': [{'Name': 'RTX A4000', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 65504}}], 'TotalGpuMemoryInMiB': 65504}",0.37
1x-RTX_3090-64,RTX 3090,1,64,24.0,0.20,"New York, US","{'Gpus': [{'Name': 'RTX 3090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 24576}",0.20
1x-RTX_4090-15,RTX 4090,1,15,23.98828125,0.41,"Finland, FI","{'Gpus': [{'Name': 'RTX 4090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24564}}], 'TotalGpuMemoryInMiB': 24564}",0.41
1x-RTX_3090-12,RTX 3090,1,12,24.0,0.15,"Quebec, CA","{'Gpus': [{'Name': 'RTX 3090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 24576}",0.15
1x-A100_SXM4-64,A100 SXM4,1,64,80.0,0.79,"Sweden, SE","{'Gpus': [{'Name': 'A100 SXM4', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 81920}",0.79
4x-RTX_4090-256,RTX 4090,4,256,95.953125,1.23,"Taiwan, TW","{'Gpus': [{'Name': 'RTX 4090', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 98256}}], 'TotalGpuMemoryInMiB': 98256}",1.23
1x-RTX_4080S-48,RTX 4080S,1,48,15.9921875,0.24,"Alberta, CA","{'Gpus': [{'Name': 'RTX 4080S', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 16376}}], 'TotalGpuMemoryInMiB': 16376}",0.24
1x-H100_SXM-128,H100 SXM,1,128,79.6474609375,2.67,", US","{'Gpus': [{'Name': 'H100 SXM', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 81559}}], 'TotalGpuMemoryInMiB': 81559}",2.67
2x-H100_SXM-128,H100 SXM,2,128,159.294921875,4.80,"The Netherlands, NL","{'Gpus': [{'Name': 'H100 SXM', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 163118}}], 'TotalGpuMemoryInMiB': 163118}",4.80
1x-L40S-96,L40S,1,96,44.98828125,0.60,"Türkiye, TR","{'Gpus': [{'Name': 'L40S', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 46068}}], 'TotalGpuMemoryInMiB': 46068}",0.60
2x-RTX_3090-56,RTX 3090,2,56,48.0,0.48,"Ohio, US","{'Gpus': [{'Name': 'RTX 3090', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 49152}",0.48
1x-RTX_3090-32,RTX 3090,1,32,24.0,0.21,"Moscow Oblas, RU","{'Gpus': [{'Name': 'RTX 3090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 24576}",0.21
1x-RTX_3090_Ti-24,RTX 3090 Ti,1,24,23.98828125,0.21,"Vietnam, VN","{'Gpus': [{'Name': 'RTX 3090 Ti', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24564}}], 'TotalGpuMemoryInMiB': 24564}",0.21
1x-RTX_3090_Ti-24,RTX 3090 Ti,1,24,23.98828125,0.26,"Quebec, CA","{'Gpus': [{'Name': 'RTX 3090 Ti', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24564}}], 'TotalGpuMemoryInMiB': 24564}",0.26
4x-RTX_3090-56,RTX 3090,4,56,96.0,0.96,"Ohio, US","{'Gpus': [{'Name': 'RTX 3090', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 98304}}], 'TotalGpuMemoryInMiB': 98304}",0.96
1x-RTX_3090-36,RTX 3090,1,36,24.0,0.17,"Quebec,CA","{'Gpus': [{'Name': 'RTX 3090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 24576}",0.17
1x-RTX_6000Ada-64,RTX 6000Ada,1,64,47.98828125,0.87,"Japan, JP","{'Gpus': [{'Name': 'RTX 6000Ada', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 49140}}], 'TotalGpuMemoryInMiB': 49140}",0.87
1x-RTX_4090-12,RTX 4090,1,12,23.98828125,0.54,"Poland, PL","{'Gpus': [{'Name': 'RTX 4090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24564}}], 'TotalGpuMemoryInMiB': 24564}",0.54
2x-RTX_3090-64,RTX 3090,2,64,48.0,0.40,"Norway, NO","{'Gpus': [{'Name': 'RTX 3090', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 49152}",0.40
1x-RTX_4090-128,RTX 4090,1,128,23.98828125,0.53,"Bulgaria, BG","{'Gpus': [{'Name': 'RTX 4090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24564}}], 'TotalGpuMemoryInMiB': 24564}",0.53
6x-RTX_4090-128,RTX 4090,6,128,143.9296875,2.64,"Missouri, US","{'Gpus': [{'Name': 'RTX 4090', 'Count': 6, 'MemoryInfo': {'SizeInMiB': 147384}}], 'TotalGpuMemoryInMiB': 147384}",2.64
