InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone,Arch,LocalDiskType,NVMeSupported,LocalDiskSize,LocalDiskCount
c6in.2xlarge,,,8.0,16.0,,0.4872,0.161000,eu-north-1,eun1-az3,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5418,0.213000,eu-south-1,eus1-az1,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5418,0.054200,eu-south-1,eus1-az2,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5418,0.075900,eu-south-1,eus1-az3,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.512,0.069800,eu-south-2,eus2-az1,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.512,0.062100,eu-south-2,eus2-az2,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.512,0.150300,eu-south-2,eus2-az3,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5124,0.250300,eu-west-1,euw1-az1,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5124,0.239200,eu-west-1,euw1-az2,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5124,0.262000,eu-west-1,euw1-az3,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5376,0.128800,eu-west-2,euw2-az1,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5376,0.304400,eu-west-2,euw2-az2,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5376,0.120500,eu-west-2,euw2-az3,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5376,0.161300,eu-west-3,euw3-az1,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5376,0.177200,eu-west-3,euw3-az2,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5376,0.132400,eu-west-3,euw3-az3,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5632,0.163300,me-central-1,mec1-az1,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5632,0.194700,me-central-1,mec1-az2,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5632,0.194300,me-central-1,mec1-az3,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5628,0.153600,me-south-1,mes1-az1,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5628,0.149100,me-south-1,mes1-az2,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.5628,0.107000,me-south-1,mes1-az3,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.4536,0.257500,us-east-1,use1-az1,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.4536,0.198200,us-east-1,use1-az2,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.4536,0.192400,us-east-1,use1-az4,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.4536,0.231300,us-east-1,use1-az5,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.4536,0.198700,us-east-1,use1-az6,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.4536,0.185400,us-east-2,use2-az1,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.4536,0.165100,us-east-2,use2-az2,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.4536,0.153500,us-east-2,use2-az3,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.567,0.209800,us-west-1,usw1-az1,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.567,0.215400,us-west-1,usw1-az3,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.4536,0.185900,us-west-2,usw2-az1,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.4536,0.223700,us-west-2,usw2-az2,x86_64,,False,,
c6in.2xlarge,,,8.0,16.0,,0.4536,0.211000,us-west-2,usw2-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.75744,0.975700,af-south-1,afs1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.75744,2.352900,af-south-1,afs1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.75744,0.975700,af-south-1,afs1-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.6096,1.644000,ap-east-1,ape1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.6096,1.498300,ap-east-1,ape1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.6096,2.642500,ap-east-1,ape1-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.1392,1.555000,ap-northeast-1,apne1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.1392,1.531500,ap-northeast-1,apne1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.1392,1.616700,ap-northeast-1,apne1-az4,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.1984,1.934100,ap-northeast-2,apne2-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.1984,0.892600,ap-northeast-2,apne2-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.1984,1.089300,ap-northeast-2,apne2-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.1984,1.086000,ap-northeast-2,apne2-az4,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.1328,2.262000,ap-northeast-3,apne3-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.1328,2.529800,ap-northeast-3,apne3-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.1328,2.222200,ap-northeast-3,apne3-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,1.692400,ap-south-1,aps1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,1.294100,ap-south-1,aps1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,1.303800,ap-south-1,aps1-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.3328,1.693200,ap-southeast-1,apse1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.3328,1.682300,ap-southeast-1,apse1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.3328,1.671400,ap-southeast-1,apse1-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.4752,2.617300,ap-southeast-2,apse2-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.4752,2.700900,ap-southeast-2,apse2-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.4752,2.401400,ap-southeast-2,apse2-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.3328,1.283900,ap-southeast-3,apse3-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.3328,1.138700,ap-southeast-3,apse3-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.3328,1.183600,ap-southeast-3,apse3-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.472,2.825400,ap-southeast-4,apse4-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.472,1.891200,ap-southeast-4,apse4-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.472,2.784000,ap-southeast-4,apse4-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.9296,1.362800,ca-central-1,cac1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.9296,1.427500,ca-central-1,cac1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.9296,1.362300,ca-central-1,cac1-az4,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.2656,2.847300,eu-central-1,euc1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.2656,1.693000,eu-central-1,euc1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.2656,2.595500,eu-central-1,euc1-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.7952,0.904700,eu-north-1,eun1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.7952,0.959800,eu-north-1,eun1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.7952,1.209700,eu-north-1,eun1-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.6688,7.145700,eu-south-1,eus1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.6688,0.866900,eu-south-1,eus1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.6688,0.866900,eu-south-1,eus1-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.192,3.477700,eu-south-2,eus2-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.192,0.884200,eu-south-2,eus2-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.192,2.299100,eu-south-2,eus2-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.1984,3.216100,eu-west-1,euw1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.1984,2.160300,eu-west-1,euw1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.1984,3.377500,eu-west-1,euw1-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.6016,3.707700,eu-west-2,euw2-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.6016,8.601600,eu-west-2,euw2-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.6016,2.430200,eu-west-2,euw2-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.6016,2.338900,eu-west-3,euw3-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.6016,1.750100,eu-west-3,euw3-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,8.6016,2.263400,eu-west-3,euw3-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.0112,1.192400,me-central-1,mec1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.0112,1.196400,me-central-1,mec1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.0112,1.290500,me-central-1,mec1-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.0048,1.433400,me-south-1,mes1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.0048,1.468600,me-south-1,mes1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.0048,0.900500,me-south-1,mes1-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,2.939300,us-east-1,use1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,2.214700,us-east-1,use1-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,2.198200,us-east-1,use1-az4,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,2.917800,us-east-1,use1-az5,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,2.295900,us-east-1,use1-az6,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,2.613300,us-east-2,use2-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,1.009700,us-east-2,use2-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,1.881200,us-east-2,use2-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.072,3.038700,us-west-1,usw1-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,9.072,3.157300,us-west-1,usw1-az3,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,2.535600,us-west-2,usw2-az1,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,2.673500,us-west-2,usw2-az2,x86_64,,False,,
c6in.32xlarge,,,128.0,256.0,,7.2576,2.551300,us-west-2,usw2-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.21968,0.260100,af-south-1,afs1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.21968,0.206100,af-south-1,afs1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.21968,0.171900,af-south-1,afs1-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.2012,0.350000,ap-east-1,ape1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.2012,0.182800,ap-east-1,ape1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.2012,0.273600,ap-east-1,ape1-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1424,0.392700,ap-northeast-1,apne1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1424,0.362700,ap-northeast-1,apne1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1424,0.480500,ap-northeast-1,apne1-az4,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0248,0.482200,ap-northeast-2,apne2-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0248,0.422400,ap-northeast-2,apne2-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0248,0.517000,ap-northeast-2,apne2-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0248,0.275900,ap-northeast-2,apne2-az4,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1416,0.276000,ap-northeast-3,apne3-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1416,0.276800,ap-northeast-3,apne3-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1416,0.278100,ap-northeast-3,apne3-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.311300,ap-south-1,aps1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.300000,ap-south-1,aps1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.261700,ap-south-1,aps1-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0416,0.477100,ap-southeast-1,apse1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0416,0.321500,ap-southeast-1,apse1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0416,0.416000,ap-southeast-1,apse1-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1844,0.393200,ap-southeast-2,apse2-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1844,0.439100,ap-southeast-2,apse2-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1844,0.416300,ap-southeast-2,apse2-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0416,0.360000,ap-southeast-3,apse3-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0416,0.303800,ap-southeast-3,apse3-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0416,0.163500,ap-southeast-3,apse3-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.184,0.233000,ap-southeast-4,apse4-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.184,0.226900,ap-southeast-4,apse4-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.184,0.230200,ap-southeast-4,apse4-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9912,0.179400,ca-central-1,cac1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9912,0.189800,ca-central-1,cac1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9912,0.184700,ca-central-1,cac1-az4,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0332,0.450900,eu-central-1,euc1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0332,0.431600,eu-central-1,euc1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0332,0.492100,eu-central-1,euc1-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9744,0.195900,eu-north-1,eun1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9744,0.254300,eu-north-1,eun1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9744,0.257200,eu-north-1,eun1-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0836,0.108400,eu-south-1,eus1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0836,0.108400,eu-south-1,eus1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0836,0.108400,eu-south-1,eus1-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.024,0.178600,eu-south-2,eus2-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.024,0.124500,eu-south-2,eus2-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.024,0.203200,eu-south-2,eus2-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0248,0.439300,eu-west-1,euw1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0248,0.418300,eu-west-1,euw1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0248,0.441800,eu-west-1,euw1-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0752,0.253900,eu-west-2,euw2-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0752,0.633400,eu-west-2,euw2-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0752,0.243300,eu-west-2,euw2-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0752,0.380200,eu-west-3,euw3-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0752,0.425300,eu-west-3,euw3-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.0752,0.313700,eu-west-3,euw3-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1264,0.498100,me-central-1,mec1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1264,0.467500,me-central-1,mec1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1264,0.422100,me-central-1,mec1-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1256,0.185100,me-south-1,mes1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1256,0.185800,me-south-1,mes1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.1256,0.188500,me-south-1,mes1-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.604100,us-east-1,use1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.354800,us-east-1,use1-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.357600,us-east-1,use1-az4,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.441900,us-east-1,use1-az5,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.376900,us-east-1,use1-az6,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.375300,us-east-2,use2-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.370500,us-east-2,use2-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.359900,us-east-2,use2-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.134,0.422800,us-west-1,usw1-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,1.134,0.404600,us-west-1,usw1-az3,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.355800,us-west-2,usw2-az1,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.414100,us-west-2,usw2-az2,x86_64,,False,,
c6in.4xlarge,,,16.0,32.0,,0.9072,0.365300,us-west-2,usw2-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.43936,0.251800,af-south-1,afs1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.43936,0.243900,af-south-1,afs1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.43936,0.264600,af-south-1,afs1-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.4024,0.517500,ap-east-1,ape1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.4024,0.291700,ap-east-1,ape1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.4024,0.240200,ap-east-1,ape1-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.2848,0.778800,ap-northeast-1,apne1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.2848,0.452200,ap-northeast-1,apne1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.2848,0.776300,ap-northeast-1,apne1-az4,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0496,0.496500,ap-northeast-2,apne2-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0496,0.422100,ap-northeast-2,apne2-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0496,0.600000,ap-northeast-2,apne2-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0496,0.506400,ap-northeast-2,apne2-az4,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.2832,0.557900,ap-northeast-3,apne3-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.2832,0.553800,ap-northeast-3,apne3-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.2832,0.558300,ap-northeast-3,apne3-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.8144,0.511900,ap-south-1,aps1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.8144,0.462300,ap-south-1,aps1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.8144,0.379800,ap-south-1,aps1-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0832,0.879700,ap-southeast-1,apse1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0832,0.798900,ap-southeast-1,apse1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0832,0.756600,ap-southeast-1,apse1-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.3688,0.616700,ap-southeast-2,apse2-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.3688,0.633400,ap-southeast-2,apse2-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.3688,0.441000,ap-southeast-2,apse2-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0832,0.323300,ap-southeast-3,apse3-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0832,0.535900,ap-southeast-3,apse3-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0832,0.294100,ap-southeast-3,apse3-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.368,0.470700,ap-southeast-4,apse4-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.368,0.469000,ap-southeast-4,apse4-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.368,0.476200,ap-southeast-4,apse4-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.9824,0.378100,ca-central-1,cac1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.9824,0.623400,ca-central-1,cac1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.9824,0.362200,ca-central-1,cac1-az4,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0664,0.704200,eu-central-1,euc1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0664,0.648900,eu-central-1,euc1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0664,0.498400,eu-central-1,euc1-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.9488,0.431600,eu-north-1,eun1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.9488,0.403700,eu-north-1,eun1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.9488,0.345100,eu-north-1,eun1-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.1672,0.216700,eu-south-1,eus1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.1672,0.216700,eu-south-1,eus1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.1672,0.216700,eu-south-1,eus1-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.048,0.282800,eu-south-2,eus2-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.048,0.269000,eu-south-2,eus2-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.048,0.463700,eu-south-2,eus2-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0496,1.053500,eu-west-1,euw1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0496,1.029600,eu-west-1,euw1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.0496,1.052000,eu-west-1,euw1-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.1504,0.485600,eu-west-2,euw2-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.1504,1.370900,eu-west-2,euw2-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.1504,0.769100,eu-west-2,euw2-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.1504,0.761900,eu-west-3,euw3-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.1504,0.601200,eu-west-3,euw3-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.1504,0.517100,eu-west-3,euw3-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.2528,0.660600,me-central-1,mec1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.2528,0.815000,me-central-1,mec1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.2528,0.717600,me-central-1,mec1-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.2512,0.373700,me-south-1,mes1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.2512,0.363900,me-south-1,mes1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,2.2512,0.373300,me-south-1,mes1-az3,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.8144,0.972500,us-east-1,use1-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.8144,0.711200,us-east-1,use1-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.8144,0.665300,us-east-1,use1-az4,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.8144,0.880000,us-east-1,use1-az5,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.8144,0.712200,us-east-1,use1-az6,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.8144,0.540300,us-east-2,use2-az1,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.8144,0.403500,us-east-2,use2-az2,x86_64,,False,,
c6in.8xlarge,,,32.0,64.0,,1.8144,0.473800,us-east-2,use2-az3,x86_64,,False,,
