InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Region,SpotPrice,Price,AvailabilityZone
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,CA,,0.88,CA-MTL-2
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,CA,,0.88,CA-MTL-3
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,CZ,,0.88,EU-CZ-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,IS,,0.88,EUR-IS-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,IS,,0.88,EUR-IS-2
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,IS,,0.88,EUR-IS-3
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,NL,,0.88,EU-NL-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,NO,,0.88,EU-SE-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,RO,,0.88,EU-RO-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,SE,,0.88,EU-SE-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-CA-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-CA-2
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-DE-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-GA-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-GA-2
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-IL-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-KS-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-KS-2
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-NC-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-TX-1
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-TX-2
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-TX-3
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-TX-4
2x_A40_SECURE,A40,2.0,18.0,96.0,A40,US,,0.88,US-WA-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,CA,,1.76,CA-MTL-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,CA,,1.76,CA-MTL-2
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,CA,,1.76,CA-MTL-3
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,CZ,,1.76,EU-CZ-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,IS,,1.76,EUR-IS-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,IS,,1.76,EUR-IS-2
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,IS,,1.76,EUR-IS-3
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,NL,,1.76,EU-NL-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,NO,,1.76,EU-SE-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,RO,,1.76,EU-RO-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,SE,,1.76,EU-SE-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-CA-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-CA-2
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-DE-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-GA-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-GA-2
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-IL-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-KS-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-KS-2
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-NC-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-TX-1
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-TX-2
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-TX-3
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-TX-4
4x_A40_SECURE,A40,4.0,36.0,192.0,A40,US,,1.76,US-WA-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,CA,,3.52,CA-MTL-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,CA,,3.52,CA-MTL-2
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,CA,,3.52,CA-MTL-3
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,CZ,,3.52,EU-CZ-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,IS,,3.52,EUR-IS-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,IS,,3.52,EUR-IS-2
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,IS,,3.52,EUR-IS-3
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,NL,,3.52,EU-NL-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,NO,,3.52,EU-SE-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,RO,,3.52,EU-RO-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,SE,,3.52,EU-SE-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-CA-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-CA-2
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-DE-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-GA-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-GA-2
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-IL-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-KS-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-KS-2
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-NC-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-TX-1
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-TX-2
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-TX-3
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-TX-4
8x_A40_SECURE,A40,8.0,72.0,384.0,A40,US,,3.52,US-WA-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,CA,,2.39,CA-MTL-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,CA,,2.39,CA-MTL-2
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,CA,,2.39,CA-MTL-3
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,CZ,,2.39,EU-CZ-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,IS,,2.39,EUR-IS-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,IS,,2.39,EUR-IS-2
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,IS,,2.39,EUR-IS-3
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,NL,,2.39,EU-NL-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,NO,,2.39,EU-SE-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,RO,,2.39,EU-RO-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,SE,,2.39,EU-SE-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-CA-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-CA-2
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-DE-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-GA-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-GA-2
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-IL-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-KS-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-KS-2
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-NC-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-TX-1
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-TX-2
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-TX-3
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-TX-4
1x_H100_SECURE,H100,1.0,16.0,80.0,H100,US,,2.39,US-WA-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,CA,,4.78,CA-MTL-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,CA,,4.78,CA-MTL-2
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,CA,,4.78,CA-MTL-3
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,CZ,,4.78,EU-CZ-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,IS,,4.78,EUR-IS-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,IS,,4.78,EUR-IS-2
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,IS,,4.78,EUR-IS-3
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,NL,,4.78,EU-NL-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,NO,,4.78,EU-SE-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,RO,,4.78,EU-RO-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,SE,,4.78,EU-SE-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-CA-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-CA-2
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-DE-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-GA-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-GA-2
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-IL-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-KS-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-KS-2
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-NC-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-TX-1
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-TX-2
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-TX-3
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-TX-4
2x_H100_SECURE,H100,2.0,32.0,160.0,H100,US,,4.78,US-WA-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,CA,,9.56,CA-MTL-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,CA,,9.56,CA-MTL-2
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,CA,,9.56,CA-MTL-3
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,CZ,,9.56,EU-CZ-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,IS,,9.56,EUR-IS-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,IS,,9.56,EUR-IS-2
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,IS,,9.56,EUR-IS-3
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,NL,,9.56,EU-NL-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,NO,,9.56,EU-SE-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,RO,,9.56,EU-RO-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,SE,,9.56,EU-SE-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-CA-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-CA-2
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-DE-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-GA-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-GA-2
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-IL-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-KS-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-KS-2
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-NC-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-TX-1
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-TX-2
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-TX-3
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-TX-4
4x_H100_SECURE,H100,4.0,64.0,320.0,H100,US,,9.56,US-WA-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,CA,,19.12,CA-MTL-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,CA,,19.12,CA-MTL-2
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,CA,,19.12,CA-MTL-3
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,CZ,,19.12,EU-CZ-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,IS,,19.12,EUR-IS-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,IS,,19.12,EUR-IS-2
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,IS,,19.12,EUR-IS-3
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,NL,,19.12,EU-NL-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,NO,,19.12,EU-SE-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,RO,,19.12,EU-RO-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,SE,,19.12,EU-SE-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-CA-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-CA-2
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-DE-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-GA-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-GA-2
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-IL-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-KS-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-KS-2
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-NC-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-TX-1
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-TX-2
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-TX-3
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-TX-4
8x_H100_SECURE,H100,8.0,128.0,640.0,H100,US,,19.12,US-WA-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,CA,2.69,2.99,CA-MTL-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,CA,2.69,2.99,CA-MTL-2
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,CA,2.69,2.99,CA-MTL-3
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,CZ,2.69,2.99,EU-CZ-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,IS,2.69,2.99,EUR-IS-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,IS,2.69,2.99,EUR-IS-2
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,IS,2.69,2.99,EUR-IS-3
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,NL,2.69,2.99,EU-NL-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,NO,2.69,2.99,EU-SE-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,RO,2.69,2.99,EU-RO-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,SE,2.69,2.99,EU-SE-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-CA-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-CA-2
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-DE-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-GA-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-GA-2
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-IL-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-KS-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-KS-2
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-NC-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-TX-1
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-TX-2
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-TX-3
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-TX-4
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,80.0,H100-SXM,US,2.69,2.99,US-WA-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,CA,5.38,5.98,CA-MTL-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,CA,5.38,5.98,CA-MTL-2
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,CA,5.38,5.98,CA-MTL-3
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,CZ,5.38,5.98,EU-CZ-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,IS,5.38,5.98,EUR-IS-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,IS,5.38,5.98,EUR-IS-2
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,IS,5.38,5.98,EUR-IS-3
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,NL,5.38,5.98,EU-NL-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,NO,5.38,5.98,EU-SE-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,RO,5.38,5.98,EU-RO-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,SE,5.38,5.98,EU-SE-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-CA-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-CA-2
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-DE-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-GA-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-GA-2
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-IL-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-KS-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-KS-2
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-NC-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-TX-1
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-TX-2
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-TX-3
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-TX-4
2x_H100-SXM_SECURE,H100-SXM,2.0,40.0,160.0,H100-SXM,US,5.38,5.98,US-WA-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,CA,10.76,11.96,CA-MTL-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,CA,10.76,11.96,CA-MTL-2
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,CA,10.76,11.96,CA-MTL-3
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,CZ,10.76,11.96,EU-CZ-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,IS,10.76,11.96,EUR-IS-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,IS,10.76,11.96,EUR-IS-2
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,IS,10.76,11.96,EUR-IS-3
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,NL,10.76,11.96,EU-NL-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,NO,10.76,11.96,EU-SE-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,RO,10.76,11.96,EU-RO-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,SE,10.76,11.96,EU-SE-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-CA-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-CA-2
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-DE-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-GA-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-GA-2
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-IL-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-KS-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-KS-2
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-NC-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-TX-1
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-TX-2
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-TX-3
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-TX-4
4x_H100-SXM_SECURE,H100-SXM,4.0,80.0,320.0,H100-SXM,US,10.76,11.96,US-WA-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,CA,21.52,23.92,CA-MTL-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,CA,21.52,23.92,CA-MTL-2
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,CA,21.52,23.92,CA-MTL-3
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,CZ,21.52,23.92,EU-CZ-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,IS,21.52,23.92,EUR-IS-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,IS,21.52,23.92,EUR-IS-2
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,IS,21.52,23.92,EUR-IS-3
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,NL,21.52,23.92,EU-NL-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,NO,21.52,23.92,EU-SE-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,RO,21.52,23.92,EU-RO-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,SE,21.52,23.92,EU-SE-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-CA-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-CA-2
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-DE-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-GA-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-GA-2
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-IL-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-KS-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-KS-2
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-NC-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-TX-1
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-TX-2
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-TX-3
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-TX-4
8x_H100-SXM_SECURE,H100-SXM,8.0,160.0,640.0,H100-SXM,US,21.52,23.92,US-WA-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,CA,,0.44,CA-MTL-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,CA,,0.44,CA-MTL-2
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,CA,,0.44,CA-MTL-3
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,CZ,,0.44,EU-CZ-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,IS,,0.44,EUR-IS-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,IS,,0.44,EUR-IS-2
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,IS,,0.44,EUR-IS-3
