InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone
c3.8xlarge,,,32.0,60.0,,2.117,0.452000,ap-southeast-1,ap-southeast-1b
c3.8xlarge,,,32.0,60.0,,2.117,,ap-southeast-1,ap-southeast-1c
c3.8xlarge,,,32.0,60.0,,2.117,0.500000,ap-southeast-2,ap-southeast-2a
c3.8xlarge,,,32.0,60.0,,2.117,0.500000,ap-southeast-2,ap-southeast-2b
c3.8xlarge,,,32.0,60.0,,2.117,0.500000,ap-southeast-2,ap-southeast-2c
c3.8xlarge,,,32.0,60.0,,2.064,0.481200,eu-central-1,eu-central-1a
c3.8xlarge,,,32.0,60.0,,2.064,0.481200,eu-central-1,eu-central-1b
c3.8xlarge,,,32.0,60.0,,2.064,,eu-central-1,eu-central-1c
c3.8xlarge,,,32.0,60.0,,1.912,1.912000,eu-west-1,eu-west-1a
c3.8xlarge,,,32.0,60.0,,1.912,0.498600,eu-west-1,eu-west-1b
c3.8xlarge,,,32.0,60.0,,1.912,1.912000,eu-west-1,eu-west-1c
c3.8xlarge,,,32.0,60.0,,1.68,0.722400,us-east-1,us-east-1a
c3.8xlarge,,,32.0,60.0,,1.68,0.600900,us-east-1,us-east-1b
c3.8xlarge,,,32.0,60.0,,1.68,0.636900,us-east-1,us-east-1c
c3.8xlarge,,,32.0,60.0,,1.68,,us-east-1,us-east-1d
c3.8xlarge,,,32.0,60.0,,1.68,0.571900,us-east-1,us-east-1e
