InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,Region,SpotPrice,Price,AvailabilityZone,GpuInfo
1x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,1.0,12.0,186.0,US,1.89,1.89,US-WA-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 96}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,CA,3.78,3.78,CA-MTL-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,CA,3.78,3.78,CA-MTL-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,CA,3.78,3.78,CA-MTL-3,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,CZ,3.78,3.78,EU-CZ-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,NL,3.78,3.78,EU-NL-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,RO,3.78,3.78,EU-RO-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,NO,3.78,3.78,EU-SE-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,SE,3.78,3.78,EU-SE-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,IS,3.78,3.78,EUR-IS-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,IS,3.78,3.78,EUR-IS-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,IS,3.78,3.78,EUR-IS-3,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-CA-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-CA-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-DE-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-GA-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-GA-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-IL-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-KS-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-KS-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-NC-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-TX-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-TX-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-TX-3,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-TX-4,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
2x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,2.0,24.0,372.0,US,3.78,3.78,US-WA-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 192}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,CA,5.67,5.67,CA-MTL-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,CA,5.67,5.67,CA-MTL-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,CA,5.67,5.67,CA-MTL-3,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,CZ,5.67,5.67,EU-CZ-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,NL,5.67,5.67,EU-NL-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,RO,5.67,5.67,EU-RO-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,NO,5.67,5.67,EU-SE-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,SE,5.67,5.67,EU-SE-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,IS,5.67,5.67,EUR-IS-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,IS,5.67,5.67,EUR-IS-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,IS,5.67,5.67,EUR-IS-3,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-CA-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-CA-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-DE-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-GA-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-GA-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-IL-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-KS-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-KS-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-NC-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-TX-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-TX-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-TX-3,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-TX-4,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
3x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,3.0,36.0,558.0,US,5.67,5.67,US-WA-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 3, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 288}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,CA,7.56,7.56,CA-MTL-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,CA,7.56,7.56,CA-MTL-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,CA,7.56,7.56,CA-MTL-3,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,CZ,7.56,7.56,EU-CZ-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,NL,7.56,7.56,EU-NL-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,RO,7.56,7.56,EU-RO-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,NO,7.56,7.56,EU-SE-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,SE,7.56,7.56,EU-SE-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,IS,7.56,7.56,EUR-IS-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,IS,7.56,7.56,EUR-IS-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,IS,7.56,7.56,EUR-IS-3,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-CA-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-CA-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-DE-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-GA-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-GA-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-IL-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-KS-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-KS-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-NC-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-TX-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-TX-2,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-TX-3,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-TX-4,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
4x_RTXPRO6000-WK_SECURE,RTXPRO6000-WK,4.0,48.0,744.0,US,7.56,7.56,US-WA-1,"{'Gpus': [{'Name': 'RTX PRO 6000 WK', 'Manufacturer': 'Nvidia', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 96}}], 'TotalGpuMemoryInMiB': 384}"
cpu3c-16-32,,,16.0,32.0,CA,,0.48,CA-MTL-1,
cpu3c-16-32,,,16.0,32.0,CA,,0.48,CA-MTL-2,
cpu3c-16-32,,,16.0,32.0,CA,,0.48,CA-MTL-3,
cpu3c-16-32,,,16.0,32.0,CZ,,0.48,EU-CZ-1,
cpu3c-16-32,,,16.0,32.0,NL,,0.48,EU-NL-1,
cpu3c-16-32,,,16.0,32.0,RO,,0.48,EU-RO-1,
cpu3c-16-32,,,16.0,32.0,NO,,0.48,EU-SE-1,
cpu3c-16-32,,,16.0,32.0,SE,,0.48,EU-SE-1,
cpu3c-16-32,,,16.0,32.0,IS,,0.48,EUR-IS-1,
cpu3c-16-32,,,16.0,32.0,IS,,0.48,EUR-IS-2,
cpu3c-16-32,,,16.0,32.0,IS,,0.48,EUR-IS-3,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-CA-1,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-CA-2,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-DE-1,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-GA-1,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-GA-2,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-IL-1,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-KS-1,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-KS-2,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-NC-1,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-TX-1,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-TX-2,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-TX-3,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-TX-4,
cpu3c-16-32,,,16.0,32.0,US,,0.48,US-WA-1,
cpu3c-2-4,,,2.0,4.0,CA,,0.06,CA-MTL-1,
cpu3c-2-4,,,2.0,4.0,CA,,0.06,CA-MTL-2,
cpu3c-2-4,,,2.0,4.0,CA,,0.06,CA-MTL-3,
cpu3c-2-4,,,2.0,4.0,CZ,,0.06,EU-CZ-1,
cpu3c-2-4,,,2.0,4.0,NL,,0.06,EU-NL-1,
cpu3c-2-4,,,2.0,4.0,RO,,0.06,EU-RO-1,
cpu3c-2-4,,,2.0,4.0,NO,,0.06,EU-SE-1,
cpu3c-2-4,,,2.0,4.0,SE,,0.06,EU-SE-1,
cpu3c-2-4,,,2.0,4.0,IS,,0.06,EUR-IS-1,
cpu3c-2-4,,,2.0,4.0,IS,,0.06,EUR-IS-2,
cpu3c-2-4,,,2.0,4.0,IS,,0.06,EUR-IS-3,
cpu3c-2-4,,,2.0,4.0,US,,0.06,US-CA-1,
cpu3c-2-4,,,2.0,4.0,US,,0.06,US-CA-2,
cpu3c-2-4,,,2.0,4.0,US,,0.06,US-DE-1,
cpu3c-2-4,,,2.0,4.0,US,,0.06,US-GA-1,
cpu3c-2-4,,,2.0,4.0,US,,0.06,US-GA-2,
cpu3c-2-4,,,2.0,4.0,US,,0.06,US-IL-1,
