InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone,Arch,LocalDiskType,NVMeSupported,LocalDiskSize,LocalDiskCount,MaximumEfaInterfaces
r5d.8xlarge,,,32.0,256.0,,2.768,1.320400,eu-central-1,euc1-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.768,1.216600,eu-central-1,euc1-az2,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.768,1.267400,eu-central-1,euc1-az3,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.432,0.491100,eu-north-1,eun1-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.432,0.405400,eu-north-1,eun1-az2,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.432,0.377800,eu-north-1,eun1-az3,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.688,0.458800,eu-south-1,eus1-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.688,0.552600,eu-south-1,eus1-az2,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.688,0.670200,eu-south-1,eus1-az3,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.56,0.304200,eu-south-2,eus2-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.56,0.305100,eu-south-2,eus2-az2,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.56,0.256000,eu-south-2,eus2-az3,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.56,1.611100,eu-west-1,euw1-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.56,1.617500,eu-west-1,euw1-az2,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.56,1.645600,eu-west-1,euw1-az3,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.704,1.510100,eu-west-2,euw2-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.704,1.416500,eu-west-2,euw2-az2,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.704,1.425900,eu-west-2,euw2-az3,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.704,1.051800,eu-west-3,euw3-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.704,1.160400,eu-west-3,euw3-az2,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.704,1.063900,eu-west-3,euw3-az3,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.816,1.152800,me-central-1,mec1-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.816,,me-central-1,mec1-az2,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.816,1.152800,me-central-1,mec1-az3,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,1.087000,us-east-1,use1-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,1.451300,us-east-1,use1-az2,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,1.562900,us-east-1,use1-az4,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,0.867400,us-east-1,use1-az5,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,1.428000,us-east-1,use1-az6,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,0.515100,us-east-2,use2-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,0.558000,us-east-2,use2-az2,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,0.511800,us-east-2,use2-az3,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.592,1.243500,us-west-1,usw1-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.592,0.756700,us-west-1,usw1-az3,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,1.279800,us-west-2,usw2-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,1.193000,us-west-2,usw2-az2,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,1.258400,us-west-2,usw2-az3,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,0.957800,us-west-2,usw2-az4,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,0.276500,us-west-2,usw2-lax1-az1,x86_64,ssd,True,600.0,2.0,
r5d.8xlarge,,,32.0,256.0,,2.304,0.276500,us-west-2,usw2-lax1-az2,x86_64,ssd,True,600.0,2.0,
r5d.large,,,2.0,16.0,,0.19,0.035700,af-south-1,afs1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.19,0.035300,af-south-1,afs1-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.19,0.034600,af-south-1,afs1-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.175,0.048100,ap-east-1,ape1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.175,0.043300,ap-east-1,ape1-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.175,0.047800,ap-east-1,ape1-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.066200,ap-northeast-1,apne1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.069900,ap-northeast-1,apne1-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.065600,ap-northeast-1,apne1-az4,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.173,0.057900,ap-northeast-2,apne2-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.173,0.044200,ap-northeast-2,apne2-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.173,0.042800,ap-northeast-2,apne2-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.173,0.050700,ap-northeast-2,apne2-az4,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.069200,ap-northeast-3,apne3-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.069500,ap-northeast-3,apne3-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.063800,ap-northeast-3,apne3-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.151,0.047700,ap-south-1,aps1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.151,0.039900,ap-south-1,aps1-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.151,0.043700,ap-south-1,aps1-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.073200,ap-southeast-1,apse1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.068000,ap-southeast-1,apse1-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.062600,ap-southeast-1,apse1-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.082500,ap-southeast-2,apse2-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.073400,ap-southeast-2,apse2-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.076700,ap-southeast-2,apse2-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.028600,ap-southeast-3,apse3-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.033800,ap-southeast-3,apse3-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.027800,ap-southeast-3,apse3-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.053100,ap-southeast-4,apse4-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.053800,ap-southeast-4,apse4-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.174,0.040000,ap-southeast-4,apse4-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.158,0.058500,ca-central-1,cac1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.158,0.050800,ca-central-1,cac1-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.158,0.041200,ca-central-1,cac1-az4,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.173,0.066100,eu-central-1,euc1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.173,0.077000,eu-central-1,euc1-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.173,0.077400,eu-central-1,euc1-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.152,0.027600,eu-north-1,eun1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.152,0.023300,eu-north-1,eun1-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.152,0.025500,eu-north-1,eun1-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.168,0.050000,eu-south-1,eus1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.168,0.033000,eu-south-1,eus1-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.168,0.032000,eu-south-1,eus1-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.16,0.025000,eu-south-2,eus2-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.16,0.020800,eu-south-2,eus2-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.16,0.020000,eu-south-2,eus2-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.16,0.073300,eu-west-1,euw1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.16,0.079800,eu-west-1,euw1-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.16,0.068300,eu-west-1,euw1-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.169,0.047000,eu-west-2,euw2-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.169,0.068200,eu-west-2,euw2-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.169,0.050600,eu-west-2,euw2-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.169,0.053700,eu-west-3,euw3-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.169,0.058600,eu-west-3,euw3-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.169,0.052900,eu-west-3,euw3-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.176,0.072100,me-central-1,mec1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.176,,me-central-1,mec1-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.176,0.072100,me-central-1,mec1-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.083400,us-east-1,use1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.065400,us-east-1,use1-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.067400,us-east-1,use1-az4,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.062500,us-east-1,use1-az5,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.085500,us-east-1,use1-az6,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.047800,us-east-2,use2-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.049600,us-east-2,use2-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.030600,us-east-2,use2-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.162,0.055800,us-west-1,usw1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.162,0.046800,us-west-1,usw1-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.054000,us-west-2,usw2-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.060400,us-west-2,usw2-az2,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.053800,us-west-2,usw2-az3,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.051400,us-west-2,usw2-az4,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.027500,us-west-2,usw2-lax1-az1,x86_64,ssd,True,75.0,1.0,
r5d.large,,,2.0,16.0,,0.144,0.021500,us-west-2,usw2-lax1-az2,x86_64,ssd,True,75.0,1.0,
r5d.metal,,,96.0,768.0,,9.12,1.914200,af-south-1,afs1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,9.12,1.290500,af-south-1,afs1-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,9.12,1.762600,af-south-1,afs1-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.4,1.317100,ap-east-1,ape1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.4,1.305000,ap-east-1,ape1-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.4,1.364100,ap-east-1,ape1-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,1.437800,ap-northeast-1,apne1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,1.477100,ap-northeast-1,apne1-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,2.166900,ap-northeast-1,apne1-az4,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.304,1.276600,ap-northeast-2,apne2-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.304,1.388000,ap-northeast-2,apne2-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.304,1.522600,ap-northeast-2,apne2-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.304,1.187000,ap-northeast-2,apne2-az4,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,3.606800,ap-northeast-3,apne3-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,3.262400,ap-northeast-3,apne3-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,2.565100,ap-northeast-3,apne3-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.248,1.011500,ap-south-1,aps1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.248,1.046700,ap-south-1,aps1-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.248,0.900300,ap-south-1,aps1-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,3.459900,ap-southeast-1,apse1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,4.564700,ap-southeast-1,apse1-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,3.657700,ap-southeast-1,apse1-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,2.666400,ap-southeast-2,apse2-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,2.609600,ap-southeast-2,apse2-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,2.701200,ap-southeast-2,apse2-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,0.835200,ap-southeast-3,apse3-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,1.222800,ap-southeast-3,apse3-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,0.835200,ap-southeast-3,apse3-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,0.835200,ap-southeast-4,apse4-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,1.410000,ap-southeast-4,apse4-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.352,0.835200,ap-southeast-4,apse4-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.584,2.030300,ca-central-1,cac1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.584,1.318600,ca-central-1,cac1-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.584,1.476400,ca-central-1,cac1-az4,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.304,1.829000,eu-central-1,euc1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.304,1.810600,eu-central-1,euc1-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.304,1.812600,eu-central-1,euc1-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.296,0.729600,eu-north-1,eun1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.296,0.729600,eu-north-1,eun1-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.296,0.729600,eu-north-1,eun1-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.064,1.653900,eu-south-1,eus1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.064,1.266300,eu-south-1,eus1-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.064,1.290300,eu-south-1,eus1-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.68,0.768000,eu-south-2,eus2-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.68,0.768000,eu-south-2,eus2-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.68,1.913500,eu-south-2,eus2-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.68,3.304700,eu-west-1,euw1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.68,3.400900,eu-west-1,euw1-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.68,3.351300,eu-west-1,euw1-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.112,2.270900,eu-west-2,euw2-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.112,2.235800,eu-west-2,euw2-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.112,2.283800,eu-west-2,euw2-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.112,1.459900,eu-west-3,euw3-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.112,1.420200,eu-west-3,euw3-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.112,1.531400,eu-west-3,euw3-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.448,3.458400,me-central-1,mec1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.448,,me-central-1,mec1-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,8.448,3.458400,me-central-1,mec1-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,2.247800,us-east-1,use1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,1.985800,us-east-1,use1-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,1.983600,us-east-1,use1-az4,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,2.327200,us-east-1,use1-az5,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,2.001000,us-east-1,use1-az6,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,0.762100,us-east-2,use2-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,0.860000,us-east-2,use2-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,0.758300,us-east-2,use2-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.776,1.129200,us-west-1,usw1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,7.776,1.093700,us-west-1,usw1-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,1.608400,us-west-2,usw2-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,1.746500,us-west-2,usw2-az2,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,1.805400,us-west-2,usw2-az3,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,1.280900,us-west-2,usw2-lax1-az1,x86_64,ssd,True,900.0,4.0,
r5d.metal,,,96.0,768.0,,6.912,0.829400,us-west-2,usw2-lax1-az2,x86_64,ssd,True,900.0,4.0,
r5d.xlarge,,,4.0,32.0,,0.38,0.109400,af-south-1,afs1-az1,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.38,0.117700,af-south-1,afs1-az2,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.38,0.076200,af-south-1,afs1-az3,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.35,0.100300,ap-east-1,ape1-az1,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.35,0.088600,ap-east-1,ape1-az2,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.35,0.086900,ap-east-1,ape1-az3,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.138000,ap-northeast-1,apne1-az1,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.137600,ap-northeast-1,apne1-az2,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.137600,ap-northeast-1,apne1-az4,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.346,0.117500,ap-northeast-2,apne2-az1,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.346,0.094500,ap-northeast-2,apne2-az2,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.346,0.095100,ap-northeast-2,apne2-az3,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.346,0.095500,ap-northeast-2,apne2-az4,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.100100,ap-northeast-3,apne3-az1,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.103800,ap-northeast-3,apne3-az2,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.103600,ap-northeast-3,apne3-az3,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.302,0.156400,ap-south-1,aps1-az1,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.302,0.125100,ap-south-1,aps1-az2,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.302,0.147500,ap-south-1,aps1-az3,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.155500,ap-southeast-1,apse1-az1,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.161200,ap-southeast-1,apse1-az2,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.147100,ap-southeast-1,apse1-az3,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.145000,ap-southeast-2,apse2-az1,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.132300,ap-southeast-2,apse2-az2,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.167400,ap-southeast-2,apse2-az3,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.061400,ap-southeast-3,apse3-az1,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.057800,ap-southeast-3,apse3-az2,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.054800,ap-southeast-3,apse3-az3,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.063500,ap-southeast-4,apse4-az1,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.066200,ap-southeast-4,apse4-az2,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.348,0.060500,ap-southeast-4,apse4-az3,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.316,0.127400,ca-central-1,cac1-az1,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.316,0.125700,ca-central-1,cac1-az2,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.316,0.128600,ca-central-1,cac1-az4,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.346,0.160400,eu-central-1,euc1-az1,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.346,0.171800,eu-central-1,euc1-az2,x86_64,ssd,True,150.0,1.0,
r5d.xlarge,,,4.0,32.0,,0.346,0.179100,eu-central-1,euc1-az3,x86_64,ssd,True,150.0,1.0,
